value_sequence,finalLabel,original_index,original_len,generated_window_id,new_len
0.51050400 0.51035100 0.51080900 0.51080900 0.51080900 0.51065700 0.51080900 0.51050400 0.51050400 0.51080900 0.51080900 0.51065700 0.51050400 0.51096200 0.51080900 0.51080900 0.51050400 0.51065700 0.51096200 0.51065700,0,1444,20,0,20
0.51004600 0.51050400 0.51203000 0.51264000 0.51187700 0.50546900 0.50836800 0.51508200 0.50760500 0.50653700 0.51050400 0.50546900 0.50928300 0.51187700 0.50989400 0.51447100 0.51035100 0.52347400 0.50852000 0.50836800,0,1445,20,0,20
0.50329500 0.50207500 0.50405800 0.50436400 0.50390600 0.50375300 0.50375300 0.50405800 0.50314300 0.50421100 0.50360100 0.50375300 0.50360100 0.50421100 0.50360100 0.50360100 0.50405800 0.50375300 0.50421100 0.50329500,0,1446,20,0,20
0.52684100 0.53218100 0.55263100 0.57857100 0.58498100 0.56071100 0.51387100 0.47527100 0.46519100 0.48274100 0.50609100 0.51860100 0.51822737 0.50865714 0.52027859 0.51478264 0.51201447 0.51173374 0.51194746 0.51509196,1,1447,12,0,20
0.52221787 0.53393070 0.52674226 0.52531627 0.51937742 0.53476239 0.51745948 0.52135198 0.52684100 0.53218100 0.55263100 0.57857100 0.58498100 0.56071100 0.51387100 0.47527100 0.46519100 0.48274100 0.50609100 0.51860100,1,1447,12,1,20
0.53110446 0.53318747 0.52495051 0.52361126 0.52238501 0.52684100 0.53218100 0.55263100 0.57857100 0.58498100 0.56071100 0.51387100 0.47527100 0.46519100 0.48274100 0.50609100 0.51860100 0.52001356 0.51546109 0.51503498,1,1447,12,2,20
0.51666013 0.53628865 0.51758112 0.52201243 0.53572185 0.52684100 0.53218100 0.55263100 0.57857100 0.58498100 0.56071100 0.51387100 0.47527100 0.46519100 0.48274100 0.50609100 0.51860100 0.52348307 0.52022194 0.52193693,1,1447,12,3,20
0.53334532 0.52157484 0.53645509 0.52118009 0.52948288 0.52684100 0.53218100 0.55263100 0.57857100 0.58498100 0.56071100 0.51387100 0.47527100 0.46519100 0.48274100 0.50609100 0.51860100 0.51954121 0.51119752 0.51575756,1,1447,12,4,20
0.52684100 0.53218100 0.55263100 0.57857100 0.58498100 0.56071100 0.51387100 0.47527100 0.46519100 0.48274100 0.50609100 0.51860100 0.52443615 0.51263892 0.52820253 0.51435850 0.52122972 0.52106678 0.51799482 0.52182380,1,1447,12,5,20
0.52934883 0.52810531 0.52908803 0.52477485 0.51779774 0.51966961 0.52908964 0.52684100 0.53218100 0.55263100 0.57857100 0.58498100 0.56071100 0.51387100 0.47527100 0.46519100 0.48274100 0.50609100 0.51860100 0.52746231,1,1447,12,6,20
0.51684663 0.52776898 0.52161603 0.52814208 0.53210219 0.53180285 0.52684100 0.53218100 0.55263100 0.57857100 0.58498100 0.56071100 0.51387100 0.47527100 0.46519100 0.48274100 0.50609100 0.51860100 0.52326604 0.52438700,1,1447,12,7,20
0.52704284 0.52182081 0.52684100 0.53218100 0.55263100 0.57857100 0.58498100 0.56071100 0.51387100 0.47527100 0.46519100 0.48274100 0.50609100 0.51860100 0.52733985 0.52446906 0.51045989 0.51327489 0.51767209 0.52820359,1,1447,12,8,20
0.52684100 0.53218100 0.55263100 0.57857100 0.58498100 0.56071100 0.51387100 0.47527100 0.46519100 0.48274100 0.50609100 0.51860100 0.51050404 0.52001102 0.51530866 0.52163669 0.52168578 0.51321982 0.52452984 0.51012213,1,1447,12,9,20
0.50650000 0.50680500 0.50634700 0.50711000 0.50711000 0.50741500 0.50680500 0.50726300 0.50665200 0.50726300 0.50741500 0.50680500 0.50695800 0.50604200 0.50695800 0.50604200 0.50680500 0.50680500 0.50650000 0.50619500,0,1448,20,0,20
0.51080900 0.51080900 0.51065700 0.51080900 0.51080900 0.51080900 0.51080900 0.51080900 0.51080900 0.51080900 0.51096200 0.51080900 0.51080900 0.51111400 0.51065700 0.51080900 0.51080900 0.51096200 0.51050400 0.51080900,0,1449,20,0,20
0.50100700 0.50100700 0.50070100 0.50070100 0.50024400 0.50100700 0.50024400 0.50085400 0.50054900 0.50100700 0.50070100 0.50054900 0.50070100 0.50009100 0.50085400 0.50070100 0.50100700 0.49993800 0.50054900 0.50009100,0,1450,20,0,20
0.49547494 0.50304606 0.49818856 0.50345109 0.49658673 0.50263272 0.49138938 0.49873281 0.50125000 0.51544100 0.54702700 0.57510300 0.57876500 0.54809500 0.48675400 0.43212800 0.41244400 0.43060200 0.46478200 0.48660200,1,1451,12,0,20
0.50779411 0.50050828 0.50123519 0.50368762 0.49993090 0.50860989 0.49931166 0.50125000 0.51544100 0.54702700 0.57510300 0.57876500 0.54809500 0.48675400 0.43212800 0.41244400 0.43060200 0.46478200 0.48660200 0.49521588,1,1451,12,1,20
0.49966781 0.49855931 0.50479139 0.50636890 0.49495152 0.49605796 0.49415736 0.50125000 0.51544100 0.54702700 0.57510300 0.57876500 0.54809500 0.48675400 0.43212800 0.41244400 0.43060200 0.46478200 0.48660200 0.49167613,1,1451,12,2,20
0.50554876 0.49501553 0.50198934 0.50654800 0.51021292 0.49480438 0.49732681 0.50125000 0.51544100 0.54702700 0.57510300 0.57876500 0.54809500 0.48675400 0.43212800 0.41244400 0.43060200 0.46478200 0.48660200 0.48365007,1,1451,12,3,20
0.49396020 0.50125000 0.51544100 0.54702700 0.57510300 0.57876500 0.54809500 0.48675400 0.43212800 0.41244400 0.43060200 0.46478200 0.48660200 0.48063488 0.49206045 0.48742054 0.47999173 0.48443045 0.47948777 0.48392939,1,1451,12,4,20
0.49924900 0.49347281 0.49242466 0.50890112 0.50902234 0.50125000 0.51544100 0.54702700 0.57510300 0.57876500 0.54809500 0.48675400 0.43212800 0.41244400 0.43060200 0.46478200 0.48660200 0.47692016 0.48935041 0.47869334,1,1451,12,5,20
0.50886023 0.50358813 0.50351877 0.49867320 0.49622685 0.50123538 0.50125000 0.51544100 0.54702700 0.57510300 0.57876500 0.54809500 0.48675400 0.43212800 0.41244400 0.43060200 0.46478200 0.48660200 0.47947264 0.48995420,1,1451,12,6,20
0.50065024 0.49478591 0.50302070 0.50717132 0.50303043 0.50184471 0.50822174 0.50125000 0.51544100 0.54702700 0.57510300 0.57876500 0.54809500 0.48675400 0.43212800 0.41244400 0.43060200 0.46478200 0.48660200 0.47707930,1,1451,12,7,20
0.49943933 0.49510600 0.51086554 0.50125000 0.51544100 0.54702700 0.57510300 0.57876500 0.54809500 0.48675400 0.43212800 0.41244400 0.43060200 0.46478200 0.48660200 0.48472982 0.48339554 0.48015955 0.49629056 0.49353221,1,1451,12,8,20
0.49262795 0.50256837 0.49418039 0.50557642 0.50093087 0.50125000 0.51544100 0.54702700 0.57510300 0.57876500 0.54809500 0.48675400 0.43212800 0.41244400 0.43060200 0.46478200 0.48660200 0.47901858 0.48771221 0.49459542,1,1451,12,9,20
0.50974100 0.51035100 0.50989400 0.51080900 0.51019900 0.50943600 0.50958800 0.50958800 0.51035100 0.51019900 0.50958800 0.51035100 0.50852000 0.50974100 0.51004600 0.51050400 0.51203000 0.51264000 0.51187700 0.50546900,0,1452,20,0,20
0.50958800 0.50989400 0.50989400 0.51004600 0.50989400 0.51004600 0.50974100 0.50989400 0.50989400 0.51019900 0.51004600 0.50974100 0.51004600 0.51019900 0.51004600 0.50974100 0.50974100 0.51004600 0.50989400 0.50974100,0,1453,20,0,20
0.51378060 0.52318100 0.52852100 0.54073100 0.55492100 0.56544100 0.56712100 0.55385100 0.52730100 0.49663100 0.47511100 0.46809100 0.47374100 0.48961100 0.50441100 0.51326100 0.52240130 0.50590698 0.51274881 0.51417824,1,1454,15,0,20
0.51767897 0.51643025 0.52318100 0.52852100 0.54073100 0.55492100 0.56544100 0.56712100 0.55385100 0.52730100 0.49663100 0.47511100 0.46809100 0.47374100 0.48961100 0.50441100 0.51326100 0.50531857 0.50443199 0.51342784,1,1454,15,1,20
0.52318100 0.52852100 0.54073100 0.55492100 0.56544100 0.56712100 0.55385100 0.52730100 0.49663100 0.47511100 0.46809100 0.47374100 0.48961100 0.50441100 0.51326100 0.50559819 0.51737980 0.51146707 0.50371895 0.51399953,1,1454,15,2,20
0.51799122 0.52538368 0.52002775 0.52666439 0.53193912 0.52318100 0.52852100 0.54073100 0.55492100 0.56544100 0.56712100 0.55385100 0.52730100 0.49663100 0.47511100 0.46809100 0.47374100 0.48961100 0.50441100 0.51326100,1,1454,15,3,20
0.53238565 0.51699300 0.51419683 0.52318100 0.52852100 0.54073100 0.55492100 0.56544100 0.56712100 0.55385100 0.52730100 0.49663100 0.47511100 0.46809100 0.47374100 0.48961100 0.50441100 0.51326100 0.50695202 0.51972638,1,1454,15,4,20
0.52689676 0.52318100 0.52852100 0.54073100 0.55492100 0.56544100 0.56712100 0.55385100 0.52730100 0.49663100 0.47511100 0.46809100 0.47374100 0.48961100 0.50441100 0.51326100 0.52292743 0.51756885 0.51146728 0.52131778,1,1454,15,5,20
0.52318100 0.52852100 0.54073100 0.55492100 0.56544100 0.56712100 0.55385100 0.52730100 0.49663100 0.47511100 0.46809100 0.47374100 0.48961100 0.50441100 0.51326100 0.51924880 0.51442384 0.51994911 0.50667165 0.52148036,1,1454,15,6,20
0.53363539 0.52663693 0.51681680 0.51574004 0.53279528 0.52318100 0.52852100 0.54073100 0.55492100 0.56544100 0.56712100 0.55385100 0.52730100 0.49663100 0.47511100 0.46809100 0.47374100 0.48961100 0.50441100 0.51326100,1,1454,15,7,20
0.52318100 0.52852100 0.54073100 0.55492100 0.56544100 0.56712100 0.55385100 0.52730100 0.49663100 0.47511100 0.46809100 0.47374100 0.48961100 0.50441100 0.51326100 0.51836649 0.52248162 0.51333088 0.52122160 0.50633855,1,1454,15,8,20
0.51654308 0.52343931 0.51967589 0.52176881 0.52942144 0.52318100 0.52852100 0.54073100 0.55492100 0.56544100 0.56712100 0.55385100 0.52730100 0.49663100 0.47511100 0.46809100 0.47374100 0.48961100 0.50441100 0.51326100,1,1454,15,9,20
0.50140200 0.50216500 0.50353800 0.50796300 0.51589800 0.52917300 0.54656800 0.56045400 0.56747300 0.56716700 0.55923300 0.54061700 0.51498200 0.48599100 0.45684600 0.43731500 0.42755000 0.42785500 0.43502600 0.45043800,1,1455,24,0,20
0.50216500 0.50353800 0.50796300 0.51589800 0.52917300 0.54656800 0.56045400 0.56747300 0.56716700 0.55923300 0.54061700 0.51498200 0.48599100 0.45684600 0.43731500 0.42755000 0.42785500 0.43502600 0.45043800 0.46844300,1,1455,24,1,20
0.50353800 0.50796300 0.51589800 0.52917300 0.54656800 0.56045400 0.56747300 0.56716700 0.55923300 0.54061700 0.51498200 0.48599100 0.45684600 0.43731500 0.42755000 0.42785500 0.43502600 0.45043800 0.46844300 0.48171800,1,1455,24,2,20
0.50796300 0.51589800 0.52917300 0.54656800 0.56045400 0.56747300 0.56716700 0.55923300 0.54061700 0.51498200 0.48599100 0.45684600 0.43731500 0.42755000 0.42785500 0.43502600 0.45043800 0.46844300 0.48171800 0.49133100,1,1455,24,3,20
0.51589800 0.52917300 0.54656800 0.56045400 0.56747300 0.56716700 0.55923300 0.54061700 0.51498200 0.48599100 0.45684600 0.43731500 0.42755000 0.42785500 0.43502600 0.45043800 0.46844300 0.48171800 0.49133100 0.49651900,1,1455,24,4,20
0.49219300 0.49616100 0.50348500 0.52362600 0.54209000 0.54926100 0.53720700 0.50562100 0.46716900 0.43863500 0.43161600 0.45252100 0.47540900 0.48746300 0.49173600 0.49607987 0.48363670 0.49857115 0.48587254 0.49635712,1,1456,15,0,20
0.49219300 0.49616100 0.50348500 0.52362600 0.54209000 0.54926100 0.53720700 0.50562100 0.46716900 0.43863500 0.43161600 0.45252100 0.47540900 0.48746300 0.49173600 0.49354322 0.48948625 0.48716357 0.48303147 0.48885207,1,1456,15,1,20
0.48502495 0.49688848 0.48653308 0.49219300 0.49616100 0.50348500 0.52362600 0.54209000 0.54926100 0.53720700 0.50562100 0.46716900 0.43863500 0.43161600 0.45252100 0.47540900 0.48746300 0.49173600 0.48629067 0.48859836,1,1456,15,2,20
0.49145773 0.49219300 0.49616100 0.50348500 0.52362600 0.54209000 0.54926100 0.53720700 0.50562100 0.46716900 0.43863500 0.43161600 0.45252100 0.47540900 0.48746300 0.49173600 0.49200572 0.49497253 0.49347718 0.49137573,1,1456,15,3,20
0.48758186 0.49632629 0.49219300 0.49616100 0.50348500 0.52362600 0.54209000 0.54926100 0.53720700 0.50562100 0.46716900 0.43863500 0.43161600 0.45252100 0.47540900 0.48746300 0.49173600 0.48814635 0.49861207 0.49343077,1,1456,15,4,20
0.49483006 0.49236606 0.49219300 0.49616100 0.50348500 0.52362600 0.54209000 0.54926100 0.53720700 0.50562100 0.46716900 0.43863500 0.43161600 0.45252100 0.47540900 0.48746300 0.49173600 0.50016546 0.49019383 0.49029951,1,1456,15,5,20
0.49425838 0.49219300 0.49616100 0.50348500 0.52362600 0.54209000 0.54926100 0.53720700 0.50562100 0.46716900 0.43863500 0.43161600 0.45252100 0.47540900 0.48746300 0.49173600 0.49073578 0.48705765 0.48672117 0.49766504,1,1456,15,6,20
0.48785119 0.48246210 0.48273228 0.50161166 0.49337107 0.49219300 0.49616100 0.50348500 0.52362600 0.54209000 0.54926100 0.53720700 0.50562100 0.46716900 0.43863500 0.43161600 0.45252100 0.47540900 0.48746300 0.49173600,1,1456,15,7,20
0.50042003 0.48927306 0.49800083 0.49655993 0.49219300 0.49616100 0.50348500 0.52362600 0.54209000 0.54926100 0.53720700 0.50562100 0.46716900 0.43863500 0.43161600 0.45252100 0.47540900 0.48746300 0.49173600 0.49128550,1,1456,15,8,20
0.49759988 0.50136311 0.49219300 0.49616100 0.50348500 0.52362600 0.54209000 0.54926100 0.53720700 0.50562100 0.46716900 0.43863500 0.43161600 0.45252100 0.47540900 0.48746300 0.49173600 0.48584711 0.48224568 0.49805883,1,1456,15,9,20
0.50344800 0.50283800 0.50314300 0.50360100 0.50314300 0.50375300 0.50314300 0.50299000 0.50253200 0.50543200 0.50161700 0.50421100 0.50131200 0.50131200 0.50299000 0.50283800 0.50329500 0.50207500 0.50299000 0.50177000,0,1457,20,0,20
0.51019900 0.51004600 0.51035100 0.51065700 0.51019900 0.51019900 0.51035100 0.51019900 0.51004600 0.50989400 0.51019900 0.50974100 0.51019900 0.51462400 0.51187700 0.50928300 0.51279300 0.49402400 0.51553900 0.50913100,0,1458,20,0,20
0.50009100 0.50054900 0.49963300 0.50054900 0.50054900 0.50085400 0.50039600 0.50009100 0.49993800 0.49932800 0.50054900 0.50009100 0.50100700 0.49948100 0.49963300 0.49963300 0.49948100 0.50054900 0.49993800 0.49993800,0,1459,20,0,20
0.50039600 0.49932800 0.50131200 0.50421100 0.49368200 0.49917600 0.49749700 0.47537200 0.50009100 0.50207500 0.50100700 0.50344800 0.50344800 0.50299000 0.50344800 0.50360100 0.50360100 0.50344800 0.50390600 0.50360100,0,1460,20,0,20
0.49983100 0.50487100 0.51585100 0.53523100 0.56148100 0.57918100 0.58284100 0.57689100 0.55171100 0.51280100 0.46931100 0.43147100 0.41225100 0.40660100 0.41652100 0.44124100 0.46626100 0.48305100 0.49281100 0.49693100,1,1461,20,0,20
0.49839864 0.49199183 0.49751500 0.49782000 0.49904000 0.50712800 0.52681100 0.55748200 0.57090900 0.56892600 0.53917100 0.48866400 0.43785300 0.41771100 0.41481200 0.43785300 0.46684400 0.48500200 0.49324200 0.49583600,1,1462,18,0,20
0.50431680 0.49751500 0.49782000 0.49904000 0.50712800 0.52681100 0.55748200 0.57090900 0.56892600 0.53917100 0.48866400 0.43785300 0.41771100 0.41481200 0.43785300 0.46684400 0.48500200 0.49324200 0.49583600 0.50022328,1,1462,18,1,20
0.49751500 0.49782000 0.49904000 0.50712800 0.52681100 0.55748200 0.57090900 0.56892600 0.53917100 0.48866400 0.43785300 0.41771100 0.41481200 0.43785300 0.46684400 0.48500200 0.49324200 0.49583600 0.49534516 0.50528792,1,1462,18,2,20
0.49773103 0.49993137 0.49751500 0.49782000 0.49904000 0.50712800 0.52681100 0.55748200 0.57090900 0.56892600 0.53917100 0.48866400 0.43785300 0.41771100 0.41481200 0.43785300 0.46684400 0.48500200 0.49324200 0.49583600,1,1462,18,3,20
0.49731145 0.49751500 0.49782000 0.49904000 0.50712800 0.52681100 0.55748200 0.57090900 0.56892600 0.53917100 0.48866400 0.43785300 0.41771100 0.41481200 0.43785300 0.46684400 0.48500200 0.49324200 0.49583600 0.49708115,1,1462,18,4,20
0.49200864 0.49477594 0.49751500 0.49782000 0.49904000 0.50712800 0.52681100 0.55748200 0.57090900 0.56892600 0.53917100 0.48866400 0.43785300 0.41771100 0.41481200 0.43785300 0.46684400 0.48500200 0.49324200 0.49583600,1,1462,18,5,20
0.48834060 0.50150334 0.49751500 0.49782000 0.49904000 0.50712800 0.52681100 0.55748200 0.57090900 0.56892600 0.53917100 0.48866400 0.43785300 0.41771100 0.41481200 0.43785300 0.46684400 0.48500200 0.49324200 0.49583600,1,1462,18,6,20
0.49361002 0.49297440 0.49751500 0.49782000 0.49904000 0.50712800 0.52681100 0.55748200 0.57090900 0.56892600 0.53917100 0.48866400 0.43785300 0.41771100 0.41481200 0.43785300 0.46684400 0.48500200 0.49324200 0.49583600,1,1462,18,7,20
0.49184224 0.49751500 0.49782000 0.49904000 0.50712800 0.52681100 0.55748200 0.57090900 0.56892600 0.53917100 0.48866400 0.43785300 0.41771100 0.41481200 0.43785300 0.46684400 0.48500200 0.49324200 0.49583600 0.50499277,1,1462,18,8,20
0.50727981 0.49668117 0.49751500 0.49782000 0.49904000 0.50712800 0.52681100 0.55748200 0.57090900 0.56892600 0.53917100 0.48866400 0.43785300 0.41771100 0.41481200 0.43785300 0.46684400 0.48500200 0.49324200 0.49583600,1,1462,18,9,20
0.51080900 0.51080900 0.51096200 0.51096200 0.51111400 0.51065700 0.51080900 0.51096200 0.51111400 0.51080900 0.51080900 0.51111400 0.51050400 0.51080900 0.51080900 0.51096200 0.51080900 0.51065700 0.51065700 0.51065700,0,1463,20,0,20
0.51004600 0.51019900 0.51004600 0.50974100 0.50974100 0.51004600 0.50989400 0.50974100 0.51035100 0.50989400 0.51080900 0.51019900 0.51019900 0.50989400 0.50928300 0.51019900 0.50989400 0.51035100 0.51019900 0.51035100,0,1464,20,0,20
0.49749700 0.49902300 0.49856500 0.49932800 0.49795500 0.49581900 0.49856500 0.49932800 0.49841300 0.49948100 0.49932800 0.49841300 0.49749700 0.49658200 0.49917600 0.49826000 0.49734400 0.49765000 0.49536100 0.50360100,0,1465,20,0,20
0.49370241 0.50774639 0.49538337 0.51085634 0.50215800 0.50429500 0.51787500 0.54717200 0.56533000 0.55174900 0.50460000 0.45546600 0.43746100 0.45561900 0.48201700 0.49544400 0.50516645 0.48796101 0.49907077 0.49477004,1,1466,12,0,20
0.50298447 0.49572183 0.50664771 0.50215800 0.50429500 0.51787500 0.54717200 0.56533000 0.55174900 0.50460000 0.45546600 0.43746100 0.45561900 0.48201700 0.49544400 0.48883701 0.50307978 0.49453188 0.49811678 0.50380295,1,1466,12,1,20
0.50297848 0.50020315 0.50139743 0.49897779 0.50215800 0.50429500 0.51787500 0.54717200 0.56533000 0.55174900 0.50460000 0.45546600 0.43746100 0.45561900 0.48201700 0.49544400 0.50428636 0.49054620 0.49364745 0.50095777,1,1466,12,2,20
0.49943312 0.50992359 0.49699727 0.49274444 0.50474414 0.50232378 0.50215800 0.50429500 0.51787500 0.54717200 0.56533000 0.55174900 0.50460000 0.45546600 0.43746100 0.45561900 0.48201700 0.49544400 0.50402624 0.49392065,1,1466,12,3,20
0.49873821 0.50001302 0.50382781 0.49762854 0.50316861 0.50215800 0.50429500 0.51787500 0.54717200 0.56533000 0.55174900 0.50460000 0.45546600 0.43746100 0.45561900 0.48201700 0.49544400 0.50353056 0.49393251 0.49844777,1,1466,12,4,20
0.49671257 0.50215800 0.50429500 0.51787500 0.54717200 0.56533000 0.55174900 0.50460000 0.45546600 0.43746100 0.45561900 0.48201700 0.49544400 0.50141563 0.49087939 0.49702551 0.49148535 0.48687088 0.49187012 0.48973709,1,1466,12,5,20
0.49746106 0.51168742 0.50215800 0.50429500 0.51787500 0.54717200 0.56533000 0.55174900 0.50460000 0.45546600 0.43746100 0.45561900 0.48201700 0.49544400 0.49529231 0.48991613 0.49329068 0.48917031 0.50205685 0.48791264,1,1466,12,6,20
0.50966080 0.49303714 0.49813286 0.49492465 0.50587930 0.50240550 0.51098272 0.49947006 0.50215800 0.50429500 0.51787500 0.54717200 0.56533000 0.55174900 0.50460000 0.45546600 0.43746100 0.45561900 0.48201700 0.49544400,1,1466,12,7,20
0.50741377 0.50375488 0.50873497 0.50067440 0.50694218 0.49555092 0.51219165 0.49560277 0.50215800 0.50429500 0.51787500 0.54717200 0.56533000 0.55174900 0.50460000 0.45546600 0.43746100 0.45561900 0.48201700 0.49544400,1,1466,12,8,20
0.50215800 0.50429500 0.51787500 0.54717200 0.56533000 0.55174900 0.50460000 0.45546600 0.43746100 0.45561900 0.48201700 0.49544400 0.50197991 0.48974517 0.50104268 0.50260321 0.50290818 0.49496279 0.49403323 0.50205899,1,1466,12,9,20
0.49749700 0.47537200 0.50009100 0.50207500 0.50100700 0.50344800 0.50344800 0.50299000 0.50344800 0.50360100 0.50360100 0.50344800 0.50390600 0.50360100 0.50360100 0.50421100 0.50421100 0.50421100 0.50360100 0.50421100,0,1467,20,0,20
0.51080900 0.51080900 0.51111400 0.51050400 0.51080900 0.51080900 0.51096200 0.51080900 0.51065700 0.51065700 0.51065700 0.51080900 0.51080900 0.51080900 0.51080900 0.51065700 0.51080900 0.51080900 0.51050400 0.51050400,0,1468,20,0,20
0.50192200 0.50177000 0.50207500 0.50131200 0.50161700 0.50177000 0.50100700 0.50207500 0.50207500 0.50268500 0.50177000 0.50192200 0.50131200 0.50238000 0.50268500 0.50192200 0.50299000 0.50192200 0.50238000 0.50146400,0,1469,20,0,20
0.51743902 0.50950461 0.51494100 0.51662100 0.52501100 0.54042100 0.55644100 0.56575100 0.57017100 0.56316100 0.53279100 0.49434100 0.46336100 0.45299100 0.44963100 0.45757100 0.47847100 0.49724100 0.50746100 0.51143100,1,1470,18,0,20
0.51383196 0.51494100 0.51662100 0.52501100 0.54042100 0.55644100 0.56575100 0.57017100 0.56316100 0.53279100 0.49434100 0.46336100 0.45299100 0.44963100 0.45757100 0.47847100 0.49724100 0.50746100 0.51143100 0.50876028,1,1470,18,1,20
